Timestamp,Snelheid,Omvang1,Positie1,Omvang2,Positie2,Relatie
15:11:39.333936,8.0,60.0,-60.0,15.0,-90.0,-90.0
15:11:50.644093,6.0,30.0,-15.0,75.0,-75.0,15.0
15:12:01.948831,6.0,30.0,30.0,75.0,75.0,-15.0
15:12:13.268344,2.0,0.0,0.0,75.0,-30.0,-15.0
15:12:24.591114,6.0,15.0,45.0,60.0,-60.0,15.0
15:12:35.903305,7.0,30.0,0.0,0.0,15.0,-15.0
15:12:47.215945,6.0,60.0,-15.0,45.0,-15.0,0.0
15:12:58.523415,1.0,0.0,-90.0,30.0,-60.0,-15.0
15:13:09.844310,0.0,45.0,15.0,0.0,60.0,30.0
15:13:21.158844,5.0,45.0,30.0,15.0,45.0,-75.0
15:13:32.475311,4.0,45.0,-60.0,75.0,75.0,-45.0
15:13:43.787326,9.0,15.0,0.0,15.0,30.0,60.0
15:13:55.107355,1.0,30.0,75.0,30.0,-45.0,-60.0
15:14:06.425610,8.0,30.0,-45.0,45.0,-30.0,60.0
15:14:17.735773,0.0,0.0,15.0,60.0,-30.0,-90.0
15:14:29.050813,6.0,45.0,-60.0,0.0,-90.0,60.0
15:14:40.369832,7.0,45.0,60.0,45.0,0.0,0.0
15:14:51.685159,0.0,60.0,-45.0,0.0,-90.0,15.0
15:15:02.998569,6.0,75.0,30.0,60.0,-45.0,15.0
15:15:14.308584,5.0,60.0,-15.0,45.0,-90.0,0.0
15:15:25.618421,8.0,0.0,-75.0,45.0,30.0,15.0
15:15:36.940452,6.0,0.0,-15.0,45.0,-15.0,60.0
15:15:48.257015,0.0,60.0,75.0,75.0,0.0,-45.0
15:15:59.576239,4.0,30.0,0.0,30.0,15.0,-15.0
15:16:10.892200,4.0,45.0,15.0,60.0,-45.0,15.0
15:16:22.209874,7.0,30.0,45.0,15.0,-75.0,30.0
15:16:33.536481,6.0,15.0,-60.0,0.0,60.0,-90.0
15:16:44.854443,5.0,15.0,-60.0,30.0,-30.0,60.0
15:16:56.166376,5.0,15.0,75.0,0.0,15.0,60.0
15:17:07.486902,0.0,75.0,-60.0,15.0,0.0,-60.0
15:17:18.806682,2.0,75.0,0.0,60.0,45.0,-15.0
15:17:30.116449,4.0,60.0,-30.0,0.0,-60.0,-90.0
15:17:41.422842,8.0,75.0,15.0,0.0,75.0,-15.0
15:17:52.733728,0.0,45.0,75.0,60.0,30.0,-75.0
15:18:04.055867,9.0,0.0,75.0,30.0,-45.0,-30.0
15:18:15.391801,9.0,45.0,75.0,60.0,-90.0,30.0
15:18:26.710002,1.0,15.0,0.0,30.0,0.0,-75.0
15:18:38.018836,2.0,75.0,-90.0,60.0,30.0,75.0
15:18:49.330373,2.0,15.0,-90.0,15.0,15.0,-90.0
15:19:00.655154,2.0,75.0,30.0,15.0,75.0,0.0
15:19:11.978416,0.0,0.0,15.0,30.0,30.0,-90.0
15:19:23.288840,7.0,60.0,-45.0,75.0,60.0,30.0
15:19:34.615161,7.0,15.0,-45.0,75.0,0.0,-15.0
15:19:45.951982,8.0,30.0,60.0,60.0,-45.0,-75.0
15:19:57.266628,7.0,0.0,30.0,15.0,-90.0,75.0
15:20:08.594923,9.0,15.0,0.0,15.0,-45.0,-45.0
15:20:19.927379,9.0,0.0,15.0,15.0,0.0,-45.0
15:20:31.247498,3.0,75.0,-15.0,0.0,-75.0,30.0
15:20:42.563094,7.0,75.0,60.0,0.0,-30.0,60.0
15:20:53.899715,5.0,45.0,-60.0,15.0,-45.0,60.0
15:21:05.233027,9.0,0.0,-60.0,60.0,-60.0,60.0
15:21:16.572494,3.0,45.0,0.0,30.0,30.0,-15.0
15:21:27.884299,6.0,0.0,15.0,30.0,60.0,-75.0
15:21:39.212996,7.0,60.0,-90.0,30.0,60.0,45.0
15:21:50.549493,5.0,75.0,-15.0,45.0,-15.0,-15.0
15:22:01.864258,4.0,15.0,-45.0,0.0,-75.0,15.0
15:22:13.185581,6.0,75.0,45.0,45.0,75.0,-75.0
15:22:24.506249,6.0,45.0,-15.0,60.0,-15.0,75.0
15:22:35.825785,2.0,15.0,-60.0,15.0,-45.0,60.0
15:22:47.144015,0.0,15.0,-60.0,15.0,45.0,-60.0
15:22:58.474456,5.0,45.0,-90.0,15.0,-15.0,30.0
15:23:09.797300,6.0,0.0,-45.0,0.0,15.0,60.0
15:23:21.125485,7.0,0.0,-90.0,75.0,-15.0,-30.0
15:23:32.448226,5.0,75.0,-75.0,30.0,15.0,-75.0
15:23:43.761704,8.0,75.0,-60.0,75.0,-60.0,-30.0
15:23:55.081050,7.0,30.0,-90.0,15.0,45.0,-45.0
15:24:06.383374,3.0,0.0,-60.0,75.0,75.0,30.0
15:24:17.708787,2.0,45.0,0.0,15.0,30.0,-75.0
15:24:29.041414,1.0,0.0,75.0,75.0,15.0,30.0
15:24:40.360262,1.0,45.0,-90.0,45.0,30.0,-30.0
15:24:51.671557,8.0,0.0,15.0,15.0,-60.0,-45.0
15:25:03.008308,6.0,60.0,-30.0,15.0,0.0,-30.0
15:25:14.320794,0.0,45.0,-15.0,45.0,45.0,-60.0
15:25:25.634694,4.0,45.0,15.0,75.0,-75.0,-90.0
15:25:36.957758,7.0,60.0,60.0,45.0,-60.0,15.0
15:25:48.272888,3.0,30.0,-30.0,75.0,-90.0,0.0
15:25:59.599494,7.0,30.0,-60.0,45.0,45.0,-15.0
15:26:10.924175,1.0,75.0,45.0,15.0,-60.0,45.0
15:26:22.259596,9.0,45.0,-75.0,60.0,-30.0,45.0
15:26:33.594319,7.0,75.0,60.0,0.0,-75.0,60.0
15:26:44.916831,3.0,30.0,15.0,75.0,-15.0,30.0
15:26:56.249297,3.0,60.0,-30.0,45.0,60.0,0.0
15:27:07.569513,4.0,45.0,-30.0,30.0,30.0,30.0
15:27:18.884117,7.0,0.0,-60.0,75.0,-15.0,-75.0
15:27:30.236344,5.0,45.0,15.0,75.0,-30.0,75.0
15:27:41.558087,0.0,45.0,30.0,15.0,-45.0,75.0
15:27:52.893488,0.0,75.0,-90.0,45.0,60.0,-90.0
15:28:04.208838,2.0,0.0,-75.0,60.0,15.0,-90.0
15:28:15.524796,9.0,75.0,-15.0,15.0,45.0,-15.0
15:28:26.843023,3.0,0.0,15.0,75.0,-15.0,0.0
15:28:38.172721,8.0,45.0,-30.0,0.0,-30.0,60.0
15:28:49.485086,5.0,60.0,60.0,60.0,15.0,-75.0
15:29:00.799708,4.0,75.0,30.0,0.0,60.0,-90.0
15:29:12.127943,4.0,45.0,45.0,0.0,0.0,45.0
15:29:23.435958,7.0,15.0,15.0,60.0,-30.0,75.0
15:29:34.753470,6.0,60.0,-45.0,45.0,15.0,0.0
15:29:46.083585,6.0,15.0,0.0,0.0,-90.0,45.0
15:29:57.404497,0.0,75.0,75.0,15.0,-60.0,15.0
15:30:08.738982,2.0,30.0,-90.0,45.0,-30.0,-60.0
15:30:20.038154,4.0,30.0,60.0,0.0,30.0,-90.0
15:30:31.378088,2.0,60.0,-90.0,75.0,-30.0,30.0
15:30:42.700534,4.0,15.0,30.0,60.0,45.0,45.0
15:30:54.061118,8.0,60.0,45.0,30.0,75.0,30.0
15:31:05.362248,1.0,60.0,60.0,30.0,75.0,-60.0
15:31:16.675584,7.0,45.0,-90.0,45.0,15.0,-60.0
15:31:28.000953,3.0,45.0,0.0,0.0,-45.0,75.0
15:31:39.322922,8.0,60.0,0.0,30.0,-15.0,60.0
15:31:50.634063,0.0,15.0,15.0,0.0,0.0,-15.0
15:32:01.965871,7.0,30.0,0.0,75.0,-30.0,-60.0
15:32:13.284213,1.0,30.0,-45.0,45.0,0.0,-90.0
15:32:24.631401,7.0,0.0,75.0,60.0,60.0,-75.0
15:32:35.955601,7.0,75.0,30.0,15.0,-75.0,75.0
15:32:47.294587,9.0,30.0,-90.0,60.0,-75.0,15.0
15:32:58.602198,1.0,60.0,0.0,60.0,-15.0,-30.0
15:33:09.944255,5.0,45.0,-60.0,15.0,-75.0,75.0
15:33:21.280278,6.0,45.0,45.0,60.0,0.0,75.0
15:33:32.591314,9.0,0.0,-75.0,75.0,30.0,15.0
15:33:43.899145,9.0,30.0,75.0,45.0,-90.0,-60.0
15:33:55.213283,4.0,60.0,-75.0,75.0,-15.0,45.0
15:34:06.540440,1.0,30.0,-60.0,0.0,60.0,-75.0
15:34:17.865767,3.0,30.0,-60.0,15.0,-75.0,-30.0
15:34:29.192625,0.0,45.0,-15.0,75.0,-60.0,45.0
15:34:40.500394,3.0,0.0,-15.0,30.0,0.0,-45.0
15:34:51.838383,7.0,45.0,-75.0,30.0,45.0,75.0
15:35:03.151765,4.0,45.0,-30.0,30.0,30.0,45.0
