Timestamp,Snelheid,Omvang1,Positie1,Omvang2,Positie2,Relatie
10:38:41.346441,2.0,60.0,-45.0,15.0,75.0,-60.0
10:38:52.687393,4.0,0.0,75.0,75.0,30.0,75.0
10:39:04.003798,6.0,30.0,60.0,45.0,-15.0,-75.0
10:39:15.316648,9.0,15.0,15.0,15.0,-45.0,-45.0
10:39:26.634391,9.0,30.0,15.0,45.0,-15.0,15.0
10:39:37.938177,7.0,45.0,60.0,15.0,30.0,0.0
10:39:49.248560,6.0,60.0,-90.0,0.0,-15.0,-15.0
10:40:00.552517,4.0,75.0,-15.0,60.0,60.0,-30.0
10:40:11.859936,8.0,60.0,-90.0,75.0,-75.0,15.0
10:40:23.170167,0.0,15.0,75.0,75.0,30.0,15.0
10:40:34.487960,6.0,60.0,-60.0,45.0,0.0,-15.0
10:40:45.799329,5.0,45.0,60.0,60.0,45.0,-60.0
10:40:57.103472,6.0,0.0,-90.0,60.0,75.0,15.0
10:41:08.417027,8.0,45.0,-45.0,30.0,-30.0,30.0
10:41:19.728127,3.0,75.0,-60.0,15.0,15.0,-45.0
10:41:31.039744,2.0,15.0,45.0,0.0,15.0,-45.0
10:41:42.339630,7.0,75.0,15.0,0.0,45.0,30.0
10:41:53.645148,1.0,75.0,30.0,45.0,0.0,45.0
10:42:04.962459,1.0,60.0,-90.0,60.0,30.0,-45.0
10:42:16.263654,7.0,75.0,45.0,15.0,-60.0,75.0
10:42:27.564990,5.0,60.0,15.0,15.0,75.0,75.0
10:42:38.872291,1.0,45.0,45.0,60.0,30.0,45.0
10:42:50.187486,9.0,45.0,-15.0,0.0,-75.0,-60.0
10:43:01.486335,4.0,45.0,45.0,30.0,45.0,-15.0
10:43:12.794338,7.0,75.0,-45.0,60.0,-90.0,15.0
10:43:24.096828,0.0,30.0,75.0,75.0,0.0,-15.0
10:43:35.407349,3.0,15.0,-75.0,0.0,15.0,-30.0
10:43:46.719606,1.0,75.0,-30.0,0.0,-75.0,15.0
10:43:58.042554,4.0,30.0,75.0,75.0,15.0,-90.0
10:44:09.349808,9.0,15.0,0.0,0.0,-15.0,-60.0
10:44:20.660257,1.0,0.0,30.0,75.0,30.0,15.0
10:44:31.975164,6.0,0.0,-15.0,75.0,60.0,30.0
10:44:43.287016,7.0,15.0,-30.0,15.0,0.0,-30.0
10:44:54.596328,7.0,30.0,-30.0,0.0,-75.0,0.0
10:45:05.917717,5.0,30.0,15.0,45.0,-75.0,-90.0
10:45:17.232136,3.0,60.0,-90.0,15.0,-60.0,-45.0
10:45:28.533919,5.0,75.0,-75.0,30.0,60.0,-15.0
10:45:39.850639,2.0,60.0,-15.0,60.0,-90.0,-75.0
10:45:51.184669,8.0,15.0,30.0,60.0,45.0,45.0
10:46:02.504374,2.0,60.0,30.0,75.0,0.0,-45.0
10:46:13.823893,6.0,30.0,60.0,30.0,-45.0,-45.0
10:46:25.130769,6.0,0.0,30.0,30.0,-30.0,75.0
10:46:36.443618,1.0,0.0,30.0,45.0,-45.0,30.0
10:46:47.751504,2.0,15.0,-45.0,30.0,30.0,-15.0
10:46:59.061790,0.0,30.0,30.0,30.0,-15.0,-45.0
10:47:10.368858,1.0,0.0,-30.0,15.0,-75.0,0.0
10:47:21.694289,8.0,15.0,30.0,0.0,60.0,60.0
10:47:33.002654,4.0,15.0,45.0,60.0,15.0,-90.0
10:47:44.310689,7.0,45.0,-60.0,45.0,-45.0,60.0
10:47:55.623402,7.0,45.0,45.0,0.0,-60.0,30.0
10:48:06.932856,0.0,45.0,-90.0,60.0,30.0,-15.0
10:48:18.242479,5.0,60.0,-75.0,45.0,60.0,15.0
10:48:29.545935,5.0,15.0,60.0,60.0,45.0,-75.0
10:48:40.850935,3.0,75.0,-75.0,0.0,-30.0,-75.0
10:48:52.158357,3.0,60.0,0.0,45.0,60.0,15.0
10:49:03.474881,1.0,0.0,60.0,60.0,-90.0,30.0
10:49:14.792027,4.0,0.0,45.0,45.0,-30.0,45.0
10:49:26.098673,3.0,0.0,30.0,60.0,-75.0,45.0
10:49:37.418217,4.0,0.0,45.0,60.0,60.0,60.0
10:49:48.733162,3.0,60.0,60.0,30.0,0.0,-60.0
10:50:00.051505,1.0,30.0,-45.0,30.0,60.0,-30.0
10:50:11.360981,5.0,60.0,-15.0,45.0,-90.0,-90.0
10:50:22.677188,2.0,30.0,60.0,45.0,30.0,0.0
10:50:33.986043,6.0,75.0,-60.0,30.0,-60.0,75.0
10:50:45.304878,4.0,60.0,30.0,75.0,30.0,-45.0
10:50:56.610336,7.0,15.0,15.0,60.0,-45.0,45.0
10:51:07.913691,7.0,75.0,-45.0,0.0,-30.0,30.0
10:51:19.239968,6.0,0.0,-75.0,30.0,45.0,45.0
10:51:30.569428,6.0,45.0,-15.0,75.0,30.0,-90.0
10:51:41.891803,4.0,45.0,-45.0,60.0,0.0,0.0
10:51:53.222555,2.0,0.0,45.0,75.0,-30.0,-75.0
10:52:04.530795,9.0,45.0,0.0,30.0,-90.0,75.0
10:52:15.863332,9.0,45.0,0.0,45.0,75.0,-30.0
10:52:27.192700,7.0,0.0,30.0,75.0,-75.0,75.0
10:52:38.495160,1.0,15.0,60.0,30.0,75.0,30.0
10:52:49.815219,1.0,75.0,60.0,30.0,15.0,-75.0
10:53:01.155093,2.0,60.0,-15.0,75.0,0.0,-90.0
10:53:12.472773,6.0,30.0,-30.0,15.0,75.0,-75.0
10:53:23.808169,4.0,30.0,75.0,60.0,-60.0,-75.0
10:53:35.109427,8.0,45.0,-75.0,30.0,75.0,60.0
10:53:46.422154,7.0,15.0,-30.0,45.0,-60.0,-75.0
10:53:57.742745,2.0,15.0,0.0,15.0,-30.0,-75.0
10:54:09.052690,0.0,0.0,45.0,15.0,-60.0,-75.0
10:54:20.370184,5.0,45.0,15.0,60.0,-30.0,45.0
10:54:31.692050,5.0,15.0,-30.0,75.0,75.0,15.0
10:54:43.018458,8.0,30.0,0.0,15.0,-90.0,15.0
10:54:54.325213,4.0,45.0,60.0,45.0,-30.0,30.0
10:55:05.630496,8.0,15.0,75.0,15.0,30.0,45.0
10:55:16.966421,1.0,15.0,-45.0,45.0,-30.0,0.0
10:55:28.275825,3.0,0.0,75.0,60.0,-15.0,75.0
10:55:39.594316,8.0,30.0,-15.0,30.0,-45.0,-75.0
10:55:50.906511,2.0,0.0,-75.0,45.0,30.0,-45.0
10:56:02.244347,1.0,45.0,-75.0,15.0,15.0,60.0
10:56:13.554754,7.0,75.0,45.0,45.0,15.0,60.0
10:56:24.872011,7.0,30.0,-45.0,30.0,15.0,15.0
10:56:36.182824,7.0,60.0,60.0,75.0,75.0,-30.0
10:56:47.491461,1.0,15.0,-75.0,60.0,-60.0,-60.0
10:56:58.801589,9.0,75.0,-75.0,0.0,15.0,-90.0
10:57:10.118018,6.0,45.0,-45.0,60.0,-30.0,-15.0
10:57:21.425738,7.0,0.0,15.0,15.0,-15.0,60.0
10:57:32.743629,8.0,75.0,-60.0,45.0,60.0,-60.0
10:57:44.060968,7.0,0.0,0.0,0.0,-60.0,15.0
10:57:55.396435,0.0,0.0,-45.0,15.0,30.0,30.0
10:58:06.692550,8.0,15.0,-45.0,0.0,0.0,15.0
10:58:18.012177,1.0,15.0,0.0,60.0,75.0,60.0
10:58:29.328283,2.0,0.0,-15.0,30.0,-60.0,-75.0
10:58:40.650633,1.0,0.0,30.0,60.0,-15.0,-60.0
10:58:51.964421,4.0,60.0,-90.0,75.0,-45.0,-30.0
10:59:03.278212,7.0,0.0,-60.0,0.0,-45.0,45.0
10:59:14.592014,1.0,60.0,-60.0,30.0,60.0,0.0
10:59:25.908167,4.0,15.0,75.0,45.0,-60.0,-15.0
10:59:37.224958,8.0,0.0,30.0,0.0,-60.0,-30.0
10:59:48.532236,5.0,60.0,-30.0,60.0,-15.0,15.0
10:59:59.848682,5.0,15.0,-75.0,30.0,-30.0,15.0
11:00:11.162149,3.0,30.0,-75.0,45.0,-45.0,-90.0
11:00:22.471602,0.0,0.0,15.0,15.0,-90.0,-30.0
11:00:33.790754,4.0,30.0,45.0,30.0,-30.0,45.0
11:00:45.096456,9.0,45.0,60.0,60.0,30.0,-60.0
11:00:56.408801,3.0,75.0,-45.0,45.0,0.0,30.0
11:01:07.714747,6.0,0.0,60.0,0.0,-15.0,60.0
11:01:19.019477,3.0,0.0,45.0,15.0,-30.0,0.0
11:01:30.326822,0.0,0.0,30.0,0.0,-45.0,0.0
11:01:41.644898,9.0,45.0,-90.0,45.0,45.0,45.0
11:01:52.956460,1.0,0.0,60.0,60.0,45.0,45.0
11:02:04.252886,7.0,0.0,-60.0,0.0,0.0,45.0
11:02:15.555361,6.0,75.0,-60.0,60.0,-90.0,-75.0
11:02:26.869605,8.0,45.0,30.0,75.0,-60.0,-30.0
11:02:38.191855,9.0,30.0,-30.0,30.0,45.0,15.0
11:02:49.495814,5.0,15.0,15.0,30.0,15.0,45.0
11:03:00.792686,1.0,30.0,-30.0,15.0,30.0,-15.0
11:03:12.110853,9.0,75.0,-30.0,15.0,60.0,30.0
11:03:23.427464,2.0,45.0,-30.0,15.0,0.0,-60.0
11:03:34.737181,9.0,30.0,60.0,0.0,75.0,60.0
11:03:46.048070,3.0,75.0,60.0,45.0,0.0,-90.0
11:03:57.353092,5.0,75.0,-15.0,30.0,45.0,30.0
11:04:08.664434,9.0,0.0,-15.0,0.0,30.0,60.0
11:04:19.977303,3.0,15.0,60.0,0.0,-15.0,-60.0
11:04:31.283236,6.0,0.0,75.0,15.0,-90.0,45.0
11:04:42.599070,1.0,30.0,-30.0,30.0,75.0,-15.0
11:04:53.900238,1.0,0.0,60.0,0.0,-30.0,75.0
11:05:05.213805,8.0,0.0,-15.0,15.0,0.0,30.0
11:05:16.519070,6.0,0.0,15.0,60.0,15.0,15.0
11:05:27.825607,6.0,60.0,-90.0,75.0,-90.0,60.0
11:05:39.131562,8.0,0.0,30.0,0.0,75.0,-60.0
11:05:50.448940,0.0,30.0,-15.0,75.0,60.0,-75.0
11:06:01.753727,3.0,75.0,-45.0,15.0,60.0,-75.0
11:06:13.065176,5.0,45.0,-15.0,45.0,-30.0,45.0
11:06:24.377663,8.0,75.0,75.0,15.0,15.0,-90.0
11:06:35.695128,5.0,75.0,-60.0,75.0,-15.0,60.0
11:06:47.011543,6.0,0.0,-15.0,45.0,-15.0,0.0
11:06:58.320067,0.0,45.0,-90.0,0.0,60.0,30.0
11:07:09.635867,2.0,45.0,45.0,60.0,-30.0,-60.0
11:07:20.948501,7.0,0.0,-15.0,0.0,-30.0,0.0
11:07:32.251615,8.0,30.0,30.0,15.0,45.0,-75.0
11:07:43.565205,2.0,0.0,45.0,0.0,-90.0,-45.0
11:07:54.881489,2.0,60.0,-45.0,30.0,0.0,-15.0
11:08:06.193538,6.0,0.0,30.0,15.0,-45.0,-90.0
11:08:17.508399,9.0,75.0,-90.0,30.0,-15.0,75.0
11:08:28.814118,1.0,60.0,45.0,75.0,-90.0,30.0
11:08:40.121911,8.0,60.0,15.0,45.0,15.0,15.0
11:08:51.437610,8.0,45.0,-45.0,60.0,30.0,-90.0
11:09:02.751660,3.0,75.0,15.0,30.0,-15.0,-90.0
11:09:14.049029,5.0,45.0,-15.0,75.0,-75.0,15.0
11:09:25.353584,0.0,15.0,-75.0,45.0,0.0,75.0
11:09:36.664425,0.0,15.0,75.0,60.0,-15.0,30.0
11:09:47.975847,9.0,30.0,0.0,60.0,-45.0,-90.0
11:09:59.297868,9.0,45.0,30.0,30.0,-30.0,-60.0
11:10:10.602540,0.0,75.0,-15.0,30.0,-45.0,75.0
11:10:21.925044,6.0,60.0,0.0,15.0,0.0,0.0
11:10:33.233879,1.0,15.0,-15.0,45.0,-75.0,-60.0
11:10:44.543604,0.0,0.0,-90.0,60.0,15.0,-45.0
11:10:55.853781,4.0,0.0,-75.0,0.0,60.0,0.0
11:11:07.167498,8.0,0.0,15.0,60.0,-45.0,-15.0
11:11:18.476421,8.0,45.0,0.0,0.0,-90.0,-75.0
11:11:29.780614,5.0,75.0,-45.0,0.0,75.0,75.0
11:11:41.096530,6.0,45.0,-60.0,30.0,30.0,-90.0
11:11:52.412772,4.0,15.0,-90.0,15.0,-15.0,-30.0
11:12:03.729339,4.0,0.0,-60.0,75.0,-60.0,-90.0
11:12:15.032854,5.0,60.0,-75.0,0.0,-30.0,-15.0
11:12:26.348780,1.0,75.0,-15.0,60.0,60.0,-60.0
11:12:37.662155,6.0,0.0,-30.0,15.0,-15.0,-15.0
11:12:48.976469,4.0,45.0,45.0,15.0,30.0,-15.0
11:13:00.280443,5.0,60.0,30.0,45.0,60.0,15.0
11:13:11.595832,8.0,60.0,-15.0,75.0,15.0,75.0
11:13:22.904772,9.0,75.0,30.0,15.0,-15.0,-90.0
11:13:34.236978,2.0,0.0,-45.0,30.0,0.0,-45.0
11:13:45.553538,6.0,75.0,45.0,45.0,45.0,45.0
11:13:56.865600,8.0,60.0,-15.0,45.0,-30.0,0.0
11:14:08.182630,9.0,60.0,-60.0,75.0,60.0,-60.0
11:14:19.501815,5.0,45.0,-75.0,75.0,-15.0,0.0
11:14:30.810255,0.0,45.0,-45.0,75.0,-75.0,45.0
11:14:42.145334,5.0,0.0,-60.0,30.0,-75.0,75.0
11:14:53.456539,3.0,15.0,-60.0,0.0,75.0,-15.0
11:15:04.772066,6.0,75.0,15.0,45.0,-90.0,60.0
11:15:16.093118,9.0,15.0,60.0,75.0,-60.0,45.0
11:15:27.400677,1.0,15.0,0.0,45.0,-45.0,-30.0
11:15:38.700071,4.0,75.0,15.0,15.0,30.0,-90.0
11:15:50.019213,8.0,0.0,-75.0,15.0,30.0,-15.0
11:16:01.344911,3.0,15.0,-90.0,75.0,-30.0,75.0
11:16:12.658844,8.0,30.0,15.0,75.0,-75.0,30.0
11:16:23.960107,9.0,60.0,60.0,0.0,45.0,-30.0
11:16:35.273295,0.0,60.0,30.0,75.0,45.0,-30.0
11:16:46.583506,5.0,0.0,-30.0,45.0,-45.0,15.0
11:16:57.890371,1.0,45.0,75.0,15.0,45.0,60.0
11:17:09.205919,5.0,30.0,45.0,45.0,30.0,15.0
11:17:20.530578,0.0,60.0,60.0,30.0,15.0,-45.0
11:17:31.851342,3.0,45.0,0.0,45.0,-75.0,45.0
11:17:43.157134,0.0,60.0,-75.0,45.0,-90.0,75.0
11:17:54.471513,4.0,45.0,-60.0,30.0,-45.0,-90.0
11:18:05.821909,2.0,0.0,-90.0,0.0,0.0,60.0
11:18:17.146230,9.0,60.0,-45.0,45.0,75.0,30.0
11:18:28.452907,0.0,30.0,0.0,45.0,-45.0,-45.0
11:18:39.782697,0.0,0.0,0.0,75.0,-90.0,60.0
11:18:51.107533,6.0,30.0,-15.0,75.0,45.0,-75.0
11:19:02.413132,7.0,45.0,-45.0,30.0,-90.0,45.0
11:19:13.743276,8.0,45.0,0.0,0.0,15.0,-75.0
11:19:25.047940,4.0,30.0,60.0,75.0,30.0,45.0
11:19:36.349828,1.0,75.0,-60.0,0.0,45.0,-90.0
11:19:47.683862,7.0,0.0,-15.0,45.0,-30.0,45.0
11:19:58.985730,9.0,15.0,60.0,15.0,-15.0,-15.0
11:20:10.296357,7.0,30.0,30.0,0.0,-45.0,75.0
11:20:21.605676,8.0,0.0,45.0,30.0,-45.0,45.0
11:20:32.922730,8.0,0.0,60.0,30.0,15.0,0.0
11:20:44.257212,5.0,75.0,-90.0,0.0,-60.0,30.0
11:20:55.574954,5.0,30.0,-30.0,0.0,-75.0,-75.0
11:21:06.884706,7.0,0.0,-90.0,45.0,-60.0,75.0
11:21:18.214636,4.0,75.0,45.0,60.0,75.0,-90.0
11:21:29.530976,7.0,15.0,75.0,15.0,-60.0,60.0
11:21:40.852197,2.0,75.0,45.0,60.0,-30.0,-45.0
11:21:52.183573,4.0,75.0,-15.0,60.0,-30.0,0.0
11:22:03.511939,3.0,0.0,0.0,45.0,75.0,-30.0
11:22:14.818890,6.0,30.0,-75.0,0.0,-75.0,60.0
11:22:26.137086,9.0,45.0,-30.0,60.0,-15.0,60.0
11:22:37.444801,3.0,60.0,15.0,0.0,-90.0,45.0
11:22:48.749672,2.0,30.0,-30.0,45.0,-15.0,-45.0
11:23:00.061994,8.0,60.0,-30.0,30.0,75.0,-60.0
11:23:11.374637,7.0,30.0,-45.0,30.0,-75.0,0.0
11:23:22.679109,7.0,60.0,-30.0,30.0,-75.0,-75.0
11:23:33.980172,7.0,15.0,30.0,60.0,15.0,0.0
11:23:45.290361,6.0,60.0,15.0,0.0,60.0,60.0
11:23:56.601815,7.0,15.0,-15.0,30.0,-75.0,-60.0
11:24:07.916772,3.0,15.0,45.0,75.0,15.0,15.0
11:24:19.218469,8.0,60.0,-60.0,75.0,0.0,75.0
11:24:30.530133,0.0,0.0,30.0,60.0,30.0,-75.0
11:24:41.847363,8.0,15.0,0.0,60.0,60.0,15.0
11:24:53.174673,6.0,15.0,-45.0,75.0,-15.0,-90.0
11:25:04.492873,3.0,30.0,-75.0,15.0,60.0,-90.0
11:25:15.835981,4.0,75.0,-30.0,75.0,30.0,-60.0
11:25:27.161176,6.0,75.0,-45.0,15.0,-15.0,-15.0
11:25:38.489896,6.0,45.0,-75.0,75.0,30.0,60.0
11:25:49.816198,6.0,60.0,75.0,45.0,15.0,15.0
11:26:01.142984,1.0,0.0,-90.0,60.0,75.0,-30.0
11:26:12.450733,3.0,0.0,-60.0,30.0,-75.0,45.0
11:26:23.779876,7.0,0.0,75.0,30.0,-30.0,30.0
11:26:35.079571,3.0,15.0,45.0,60.0,15.0,75.0
11:26:46.396673,5.0,15.0,-45.0,15.0,-60.0,-45.0
11:26:57.736229,3.0,75.0,-45.0,30.0,-60.0,-90.0
11:27:09.061238,4.0,30.0,30.0,75.0,0.0,-30.0
11:27:20.379304,8.0,15.0,-75.0,30.0,45.0,-90.0
11:27:31.710951,0.0,30.0,45.0,0.0,45.0,45.0
11:27:43.035286,8.0,75.0,45.0,60.0,-90.0,-90.0
11:27:54.377063,4.0,15.0,-45.0,60.0,45.0,30.0
11:28:05.696224,5.0,75.0,60.0,15.0,75.0,-45.0
11:28:17.000668,5.0,15.0,0.0,75.0,-90.0,15.0
11:28:28.325858,6.0,30.0,0.0,45.0,15.0,-90.0
11:28:39.645535,2.0,60.0,-75.0,60.0,60.0,60.0
11:28:50.957899,0.0,60.0,-75.0,15.0,-75.0,45.0
11:29:02.272775,4.0,45.0,75.0,75.0,-30.0,45.0
11:29:13.578235,1.0,0.0,30.0,15.0,-90.0,15.0
11:29:24.890889,1.0,30.0,-90.0,30.0,30.0,45.0
11:29:36.204175,6.0,75.0,-60.0,30.0,15.0,75.0
11:29:47.506162,6.0,15.0,-75.0,30.0,0.0,-30.0
11:29:58.815507,8.0,15.0,-30.0,75.0,-45.0,-75.0
11:30:10.132547,1.0,0.0,-90.0,30.0,-45.0,-30.0
11:30:21.451168,9.0,0.0,-30.0,60.0,0.0,15.0
11:30:32.759496,4.0,60.0,30.0,45.0,75.0,45.0
11:30:44.077003,3.0,15.0,60.0,60.0,75.0,-30.0
11:30:55.390876,2.0,45.0,15.0,30.0,-90.0,30.0
11:31:06.703713,2.0,30.0,-45.0,0.0,0.0,-45.0
11:31:18.019755,4.0,15.0,0.0,30.0,60.0,-75.0
11:31:29.321916,9.0,0.0,30.0,0.0,-45.0,-45.0
11:31:40.638905,6.0,45.0,0.0,75.0,-60.0,-60.0
11:31:51.952062,4.0,45.0,-90.0,45.0,-30.0,-90.0
11:32:03.263288,0.0,15.0,45.0,45.0,-45.0,30.0
11:32:14.572406,0.0,0.0,-90.0,45.0,-90.0,-60.0
11:32:25.892006,1.0,45.0,0.0,0.0,75.0,-90.0
11:32:37.203868,9.0,75.0,-75.0,0.0,0.0,-45.0
11:32:48.506836,9.0,75.0,-45.0,0.0,-90.0,30.0
11:32:59.816242,2.0,75.0,15.0,60.0,60.0,30.0
11:33:11.132751,9.0,15.0,15.0,45.0,-45.0,45.0
11:33:22.430507,8.0,15.0,-90.0,30.0,30.0,-30.0
11:33:33.743547,0.0,45.0,-45.0,15.0,15.0,-75.0
11:33:45.057777,3.0,45.0,60.0,60.0,45.0,-30.0
11:33:56.366305,7.0,15.0,60.0,45.0,-60.0,-75.0
11:34:07.673396,9.0,30.0,30.0,75.0,-30.0,60.0
11:34:18.986931,3.0,75.0,45.0,60.0,75.0,60.0
11:34:30.290776,5.0,0.0,-15.0,15.0,45.0,-30.0
11:34:41.599556,7.0,30.0,-15.0,15.0,15.0,30.0
11:34:52.910870,0.0,45.0,-60.0,45.0,15.0,-15.0
11:35:04.221490,7.0,15.0,-90.0,30.0,-75.0,-45.0
11:35:15.528477,3.0,15.0,-75.0,0.0,-45.0,60.0
11:35:26.840476,1.0,45.0,75.0,15.0,15.0,-75.0
11:35:38.147632,9.0,60.0,45.0,45.0,45.0,75.0
11:35:49.461212,7.0,45.0,60.0,60.0,-60.0,-60.0
11:36:00.786549,4.0,45.0,75.0,0.0,-90.0,-60.0
11:36:12.107540,2.0,0.0,-90.0,30.0,-30.0,0.0
11:36:23.421658,2.0,45.0,-90.0,60.0,45.0,60.0
11:36:34.732282,0.0,60.0,-15.0,75.0,0.0,-15.0
11:36:46.031959,3.0,60.0,15.0,45.0,30.0,0.0
11:36:57.340110,6.0,75.0,45.0,75.0,-15.0,-45.0
11:37:08.651730,2.0,30.0,-30.0,30.0,-15.0,75.0
11:37:19.971067,3.0,30.0,-45.0,0.0,-30.0,15.0
11:37:31.273715,9.0,0.0,0.0,0.0,-75.0,15.0
11:37:42.593719,2.0,45.0,15.0,30.0,0.0,60.0
11:37:53.944809,7.0,30.0,-45.0,15.0,-15.0,-60.0
11:38:05.264814,6.0,60.0,-45.0,75.0,30.0,30.0
11:38:16.575528,2.0,30.0,30.0,15.0,15.0,60.0
11:38:27.886688,3.0,75.0,45.0,75.0,-90.0,15.0
11:38:39.199037,4.0,60.0,-60.0,30.0,-15.0,60.0
11:38:50.519865,5.0,60.0,-45.0,60.0,-75.0,-45.0
11:39:01.832811,9.0,0.0,-90.0,0.0,0.0,-75.0
11:39:13.137689,0.0,15.0,75.0,45.0,30.0,45.0
11:39:24.451752,9.0,15.0,30.0,45.0,0.0,75.0
11:39:35.759110,9.0,45.0,-15.0,45.0,-30.0,-15.0
11:39:47.053582,1.0,75.0,60.0,30.0,-45.0,15.0
11:39:58.368683,9.0,60.0,-60.0,60.0,-15.0,-75.0
11:40:09.674432,0.0,45.0,-15.0,60.0,45.0,15.0
11:40:20.986941,5.0,0.0,0.0,45.0,-45.0,-45.0
11:40:32.293367,3.0,0.0,-60.0,30.0,-45.0,45.0
11:40:43.598824,8.0,45.0,75.0,30.0,60.0,-45.0
11:40:54.906919,6.0,75.0,75.0,60.0,-45.0,75.0
11:41:06.220967,6.0,60.0,60.0,30.0,30.0,15.0
11:41:17.536919,1.0,15.0,-75.0,45.0,-15.0,60.0
11:41:28.849096,0.0,75.0,-30.0,45.0,15.0,-60.0
11:41:40.162901,3.0,30.0,15.0,30.0,-60.0,15.0
11:41:51.484653,6.0,75.0,0.0,0.0,75.0,-75.0
11:42:02.804669,2.0,30.0,75.0,0.0,-45.0,-30.0
11:42:14.107023,7.0,30.0,60.0,75.0,-45.0,-15.0
11:42:25.422093,9.0,15.0,-15.0,30.0,15.0,-45.0
11:42:36.723220,2.0,75.0,-75.0,45.0,-30.0,0.0
11:42:48.033953,0.0,15.0,-45.0,45.0,60.0,60.0
11:42:59.348083,4.0,15.0,-90.0,15.0,-90.0,-30.0
11:43:10.664230,9.0,0.0,30.0,15.0,-30.0,-45.0
11:43:21.986985,4.0,0.0,30.0,15.0,-60.0,-75.0
11:43:33.296392,4.0,0.0,15.0,45.0,-45.0,75.0
11:43:44.612336,6.0,45.0,-30.0,30.0,-90.0,-15.0
11:43:55.905384,2.0,45.0,-75.0,15.0,-90.0,30.0
11:44:07.219694,2.0,75.0,60.0,45.0,60.0,-15.0
11:44:18.545118,9.0,30.0,-60.0,30.0,45.0,-30.0
11:44:29.849165,4.0,75.0,75.0,15.0,-45.0,0.0
11:44:41.151665,0.0,30.0,-15.0,45.0,75.0,30.0
11:44:52.457199,2.0,75.0,15.0,15.0,-60.0,30.0
11:45:03.777190,3.0,30.0,60.0,30.0,75.0,-75.0
11:45:15.089228,1.0,15.0,0.0,60.0,75.0,30.0
11:45:26.393787,2.0,30.0,60.0,15.0,60.0,0.0
11:45:37.703240,9.0,60.0,60.0,30.0,-90.0,30.0
11:45:49.032293,4.0,0.0,0.0,30.0,30.0,-15.0
11:46:00.366512,8.0,60.0,30.0,60.0,60.0,0.0
11:46:11.674540,2.0,15.0,-60.0,15.0,-60.0,45.0
11:46:22.989854,4.0,75.0,-45.0,15.0,-90.0,-45.0
